mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22.594702339172365,2.8657301986788175,6.141433572769165,2.8606062324573203,200,10,1,,,balanced,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': None, 'classifier__max_depth': None, 'classifier__class_weight': 'balanced'}",0.6655896607431341,0.66996699669967,0.6432160804020101,0.6861788617886179,0.6493055555555556,0.6628514310377975,0.015305789357054716,12,0.9477817039654496,0.9456819069949199,0.9480671612651308,0.9474509803921569,0.9467084639498433,0.9471380433134999,0.0008579464116221558
23.927503681182863,0.8077015824930303,2.386060047149658,1.6787652874514356,200,5,2,,12,balanced,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': None, 'classifier__max_depth': 12, 'classifier__class_weight': 'balanced'}",0.6736842105263158,0.6749226006191951,0.6574074074074074,0.7018072289156626,0.6859903381642513,0.6787623571265664,0.01469608795628523,1,0.8904779826872412,0.8981585869973694,0.8925744440256314,0.8870728083209509,0.8828560803272592,0.8902279804716905,0.005152920244350055
14.116745615005494,1.1244366122123102,1.9215084075927735,2.224201541168732,400,5,4,sqrt,8,balanced,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 8, 'classifier__class_weight': 'balanced'}",0.6428571428571429,0.657030223390276,0.655440414507772,0.6779220779220779,0.6630286493860846,0.6592557016126707,0.011411315767210767,13,0.6883202099737533,0.6901960784313725,0.6886304909560723,0.6819948186528497,0.6900393184796855,0.6878361832987466,0.0030136242985953124
7.742451763153076,3.075029949746181,7.3861329555511475,1.1288027542241104,400,5,4,sqrt,,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None, 'classifier__class_weight': None}",0.5898989898989899,0.588957055214724,0.6254980079681275,0.6431372549019608,0.6188524590163934,0.6132687534000391,0.021024102037520382,21,0.7982832618025751,0.800381133873273,0.7988587731811697,0.7791706846673095,0.8003793266951161,0.7954146360438887,0.008164206080693086
9.67540364265442,0.7395608675776696,6.639596319198608,0.2888460786235725,200,2,2,sqrt,,balanced,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None, 'classifier__class_weight': 'balanced'}",0.6666666666666666,0.6522462562396006,0.6623376623376623,0.7055016181229773,0.6792452830188679,0.6731994972771549,0.018328525201929236,6,0.9408538973756365,0.9486475891807135,0.9396182313985196,0.9460842188114915,0.9469548133595285,0.944431750025178,0.0035451598727066786
24.215131855010988,0.48936626385242,4.17081208229065,1.064017156565421,800,2,1,sqrt,12,balanced,"{'classifier__n_estimators': 800, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 12, 'classifier__class_weight': 'balanced'}",0.6790299572039943,0.6578947368421053,0.6676384839650146,0.6875891583452212,0.6646433990895296,0.6713591470891729,0.010606503116188883,7,0.8212351029252438,0.8213641284734753,0.8114490161001789,0.8081023454157783,0.8065086664308454,0.8137318518691045,0.006381653586782772
22.477963829040526,0.8673047419014454,3.262391185760498,0.680153037919414,200,10,2,,16,,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': None, 'classifier__max_depth': 16, 'classifier__class_weight': None}",0.6464285714285715,0.6389891696750902,0.644927536231884,0.6654740608228981,0.6542056074766355,0.6500049891270159,0.009130793429981392,19,0.8937664618086041,0.8887908208296558,0.8926850635129215,0.8890845070422535,0.8916083916083916,0.8911870489603653,0.0019615065454999785
14.741534185409545,0.5635140979715563,3.6705066680908205,0.7620968162858011,400,10,1,log2,12,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 12, 'classifier__class_weight': None}",0.49658314350797267,0.5562913907284768,0.54627539503386,0.5745140388768899,0.5339366515837104,0.5415201239461819,0.026100737966203946,28,0.7082242011524358,0.7385554425228891,0.7191709844559585,0.7033542976939203,0.7231404958677686,0.7184890843385945,0.012322247695688418
12.998861026763915,1.6394093704812474,3.7403562545776365,0.37982843622752266,600,2,4,log2,12,balanced,"{'classifier__n_estimators': 600, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 12, 'classifier__class_weight': 'balanced'}",0.643979057591623,0.6603518267929634,0.6657645466847091,0.6888297872340425,0.6573033707865169,0.6632457178179709,0.01466819277573533,10,0.7270297360507851,0.7303295225285811,0.7270279367216426,0.7215946843853821,0.7234468937875751,0.7258857546947932,0.0030568504252249194
47.635274505615236,3.4185685966718484,6.403745222091675,0.3489284540670909,400,2,1,,12,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': None, 'classifier__max_depth': 12, 'classifier__class_weight': None}",0.6524822695035462,0.6425992779783394,0.6436363636363637,0.6810035842293907,0.6479400749063671,0.6535323140508014,0.014173972836093472,15,0.9412269412269412,0.9490800171159607,0.9381220250973604,0.9428448646325741,0.9484092863284609,0.9439366268802594,0.004214334602170425
